Country Name,Country Code,Series Name,Series Code,2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
"Egypt, Arab Rep.",EGY,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,11.2743496022361,11.3377089201878,11.3940627685257,11.769316084742,10.9863806449848,10.8302490249025,10.6971354538956,11.1668239443487,11.4369326589725,10.9457535224737
"Egypt, Arab Rep.",EGY,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,7300,6070,6090,6065,7750,7750,7750,7750,..,..
"Egypt, Arab Rep.",EGY,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,91.5,..,..,..,..,..,..,..,..
"Egypt, Arab Rep.",EGY,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.29022523426049,2.29224576651155,2.31554239924709,2.35935349574476,2.40241649556664,2.29401624327717,2.06316078338081,1.96112257208929,..,..
"Egypt, Arab Rep.",EGY,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,58.5,..,..,..,..,..,..,..,..
"Egypt, Arab Rep.",EGY,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,..,..,..,..,..,..,..,..
"Egypt, Arab Rep.",EGY,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1595.17418952174,1592.21989414129,..,..,..,..,..,..,..,..
"Egypt, Arab Rep.",EGY,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,803.431668888642,782.763111816384,..,..,..,..,..,..,..,..
"Egypt, Arab Rep.",EGY,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,17.0178456245969,14.2441314553991,13.1838454928598,10.3454639403558,15.0140868185672,17.984655608418,16.6440314510365,12.4727757370868,10.5611502153652,15.0870258208479
"Egypt, Arab Rep.",EGY,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,46501663516.8,41741489490.1,49846045120.1,69163941956.8,84540350199.7,99355940390,114484064358.7,129791779307.4,143245782750.8,..
"Egypt, Arab Rep.",EGY,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.419,3.441,3.436,3.203,3.151,3.098,3.001,2.96,2.917,..
"Egypt, Arab Rep.",EGY,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,4192200000,4612200000,6925200000,8106800000,7408700000,8141300000,9010100000,5851800000,5122300000,11399900000
"Egypt, Arab Rep.",EGY,Forest area (sq. km),AG.LND.FRST.K2,553.08,518.64,484.2,449.8,449.8,449.8,449.8,449.8,449.8,..
"Egypt, Arab Rep.",EGY,GDP (current US$),NY.GDP.MKTP.CD,288434108527.132,305595408895.265,329366576819.407,332441717791.411,248362771739.13,262588632526.73,318678815489.749,383817841547.099,424671765455.704,476747720364.742
"Egypt, Arab Rep.",EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.18546605362164,2.91591187985745,4.37201907790138,4.34664345555427,4.18122099994795,5.33110861894473,5.55209307156954,3.55016483786844,3.29064601202214,6.58784560886967
"Egypt, Arab Rep.",EGY,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2870,3060,3160,3260,2940,2760,2690,3010,3520,4100
"Egypt, Arab Rep.",EGY,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,10350,10060,10700,10450,10790,11360,11860,12290,13050,14590
"Egypt, Arab Rep.",EGY,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,267961113985.048,292268185049.907,309136456234.833,325198707869.022,299135901447.673,285957177202.763,284476644960.822,323679040657.974,384943833464.244,455137361815.293
"Egypt, Arab Rep.",EGY,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,966549119173.092,961846565220.621,1045815284633.65,1042867889031.84,1098588254427.46,1178310551513.97,1252250922533.66,1320385566639.65,1425673854628.33,1619570016943.51
"Egypt, Arab Rep.",EGY,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,14.2119974199097,13.6431924882629,14.2886370146078,15.0402303092936,17.1448890833994,18.7090137585187,20.0536097212294,15.9948639599519,15.171616814996,17.018807778132
"Egypt, Arab Rep.",EGY,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,0.534837648013577,1.25266602348327,0.793889602306573,0.504375385317036,0.565232575837901,0.865008444180113,2.3259302945238,2.6776430123236,2.83725428880545,..
"Egypt, Arab Rep.",EGY,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,96,93,92,95,94,94,95,94,96,..
"Egypt, Arab Rep.",EGY,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,23.3551924317351,22.6760563380282,21.6620974671631,19.9010851110947,27.8180475395935,27.9263640649779,24.4799857040743,19.6534798296655,19.295823265447,21.8960790564233
"Egypt, Arab Rep.",EGY,Income share held by lowest 20%,SI.DST.FRST.20,..,..,9.1,..,9,..,9,..,..,..
"Egypt, Arab Rep.",EGY,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,39.8869544184046,39.890323943662,36.6302017267482,32.4559533476046,34.3958677753768,35.3298750589345,35.8254244102931,32.3694442999707,31.1876357851451,32.7114314313038
"Egypt, Arab Rep.",EGY,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,8.71267457488449,11.247624503787,9.93088973035987,6.24566313377449,29.5184798346032,21.1748208164537,13.6180959109963,6.17693409847959,4.84715643244111,10.4257892435745
"Egypt, Arab Rep.",EGY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.052,70.415,70.483,70.844,71.302,71.367,71.358,70.99,70.221,..
"Egypt, Arab Rep.",EGY,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,33.0051118039131,30.6414943661972,25.7837333769794,24.4424798848454,35.122413632758,37.9391899189919,31.3767326661901,22.6740371550239,26.8908859239693,28.2516295824036
"Egypt, Arab Rep.",EGY,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.61005697699419,1.68969483568075,1.72314742829085,1.66660515243227,1.42203170028818,1.24996619642133,1.18097179684711,1.12247550332399,1.12200927143154,1.06181004427704
"Egypt, Arab Rep.",EGY,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,106.775786,99.71097052,96.20599379,98.00309829,101.1482612,90.40274284,90.26837878,88.73336258,94.68027811,93.20626903
"Egypt, Arab Rep.",EGY,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,25.3,24.3,23.4,22.6,21.8,21,20.3,19.6,19,..
"Egypt, Arab Rep.",EGY,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,104.0354486371,103.0074581757,100,101.7960698171,102.8573442907,105.5526001701,103.5664158565,102.083513565,123.9795003288,..
"Egypt, Arab Rep.",EGY,Net migration,SM.POP.NETM,163449,5961,-79150,4132,-23281,-61050,-59715,4476,-32370,..
"Egypt, Arab Rep.",EGY,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,5512509765.625,3537600097.65625,2524530029.29688,2437350097.65625,33110000.6103516,2080899902.34375,1706400024.41406,1561359985.35156,8240030273.4375,..
"Egypt, Arab Rep.",EGY,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,17833100000,19570400000,18325400000,18590400000,24737400000,25515700000,26781400000,29602900000,31487000000,28332800000
"Egypt, Arab Rep.",EGY,Population density (people per sq. km of land area),EN.POP.DNST,93.8047013913306,96.0292571198955,98.1704746597016,100.240122557637,102.254644633081,104.214942990607,106.101432517957,107.956335325732,109.761593249284,..
"Egypt, Arab Rep.",EGY,Population growth (annual %),SP.POP.GROW,2.31570750353087,2.34379305041137,2.20525980686911,2.08630284573945,1.98976849465685,1.89893076814734,1.79400212546566,1.73312957205986,1.65838367949689,1.56907383039584
"Egypt, Arab Rep.",EGY,"Population, total",SP.POP.TOTL,93377890,95592324,97723799,99784030,101789386,103740765,105618671,107465134,109262178,110990103
"Egypt, Arab Rep.",EGY,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,0.9,..,2.5,..,1.5,..,..,..
"Egypt, Arab Rep.",EGY,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,29.7,..,..,..
"Egypt, Arab Rep.",EGY,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,..
"Egypt, Arab Rep.",EGY,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,7,..,..,..,..,..,..,..,..
"Egypt, Arab Rep.",EGY,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,92.0215911865234,..,..,88.0339202880859,87.4164962768555,90.6235885620117,92.8502197265625,96.5726165771484,97.4728698730469,..
"Egypt, Arab Rep.",EGY,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,21.4163083207912,19.8767136150235,20.9886247391464,..,..,..,..,..,..,..
"Egypt, Arab Rep.",EGY,"School enrollment, primary (% gross)",SE.PRM.ENRR,95.5598602294922,94.0423736572266,..,95.4257583618164,95.7913284301758,96.5830383300781,97.8171081542969,98.8963928222656,99.7501068115234,91.5901794433594
"Egypt, Arab Rep.",EGY,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.985740005970001,0.996010005474091,..,0.993189990520477,0.994140028953552,0.996510028839111,1.00065004825592,..,..,..
"Egypt, Arab Rep.",EGY,"School enrollment, secondary (% gross)",SE.SEC.ENRR,75.8195037841797,75.6678085327148,..,78.5734024047852,79.361198425293,79.9868392944336,81.1705169677734,83.1626281738281,85.5924224853516,..
"Egypt, Arab Rep.",EGY,Statistical Capacity Score (Overall Average) (scale 0 - 100),IQ.SCI.OVRL,90,90,91.1111333333333,87.7777666666667,83.3333333333333,86.6666666666667,85.5556,82.2222666666667,..,..
"Egypt, Arab Rep.",EGY,Surface area (sq. km),AG.SRF.TOTL.K2,1001450,1001450,1001450,1001450,1001450,1001450,1001450,1001450,1001450,..
"Egypt, Arab Rep.",EGY,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,13.4980649322726,12.2201408450704,12.5192110970171,..,..,..,..,..,..,..
"Egypt, Arab Rep.",EGY,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,11.551153494537,11.5507970192091,11.5507970192091,11.5507964884314,11.5507964884314,11.5507964884314,11.5507964884314
"Egypt, Arab Rep.",EGY,Time required to start a business (days),IC.REG.DURS,12.5,12.5,16.5,16.5,16.5,11.5,12.5,..,..,..
"Egypt, Arab Rep.",EGY,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,7.63037817775279,12.6673909082272,9.97937948480312,19.5030354372015,15.353254148771,16.2869662143808,16.5065410093683,33.9143695141995,31.52227205412,..
"Egypt, Arab Rep.",EGY,Urban population growth (annual %),SP.URB.GROW,2.19221928766594,2.21782074687789,2.079125182945,1.96235253343461,1.92656265146592,1.89658912000937,1.85486820738962,1.85708700356092,1.84286736299705,1.81374686282093
El Salvador,SLV,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,70.62,70.115,70.359,65.213,61.531,58.197,57.808,56.83,55.89,..
El Salvador,SLV,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,5.61330655869503,5.86687215376832,5.52976674016479,5.73215390739613,5.39300914080881,5.13276852985202,5.1464335217926,5.35289096545218,4.85718088610191,4.74084543804742
El Salvador,SLV,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,3.61208502175304,2.36973768394114,2.41650671785029,2.40626999360205,2.48688419705694,2.46833013435701,2.489443378119,2.489443378119,..,..
El Salvador,SLV,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,99.8,98,99.9,99.9,99.9,99.9,..,..,..,..
El Salvador,SLV,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.04367501384658,1.0616269261132,1.12301811600134,1.13992298228465,1.01248608906763,1.09058747913992,1.25994054027114,1.01328024350636,..,..
El Salvador,SLV,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,71.8,..,..,..,..,..,..,..,..
El Salvador,SLV,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,83.9376866734849,86.1286493878984,90.4391040893595,92.34430704299,94.4067406795016,97.4146603931482,100.498977231099,115.727837637557,106.627884316241,106.852742264154
El Salvador,SLV,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,971.443222869995,949.991996168468,..,..,..,..,..,..,..,..
El Salvador,SLV,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,644.850445596431,654.780091105183,..,..,..,..,..,..,..,..
El Salvador,SLV,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,29.7248960481943,29.5528752334192,29.4861730232304,28.4585905008509,29.0297643758665,28.9343737810256,29.9559096080003,24.3441657628054,28.2836987508845,31.1779288319146
El Salvador,SLV,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,14131937323.3,15168975769.4,15570377313.2,16566778003.6,17179362768.2,16724734483.9,17379449891.6,18333708634.2,20171383377.2,..
El Salvador,SLV,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.154,2.126,2.067,1.965,1.896,1.849,1.838,1.819,1.803,..
El Salvador,SLV,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,245179098.280128,506295970.34993,494541718.092298,479469380.713821,503801415.183001,412743968.360673,696287032.758767,386532637.677301,827195488.778979,-388706.860000312
El Salvador,SLV,Forest area (sq. km),AG.LND.FRST.K2,6153.8,6108.8,6063.8,6018.8,5973.8,5928.8,5883.8,5838.8,5793.8,..
El Salvador,SLV,GDP (current US$),NY.GDP.MKTP.CD,21990960000,22593470000,23438240000,24191430000,24979190000,26020850000,26881140000,24930080000,29451240000,32488720000
El Salvador,SLV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.23562439198375,1.70870628357073,2.40000008852115,2.53906241135864,2.24761908134138,2.4124442237792,2.45564559911415,-7.87838378345673,11.1780203076212,2.60023991827281
El Salvador,SLV,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,3390,3450,3490,3570,3670,3900,4090,3780,4360,4720
El Salvador,SLV,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,6650,7000,7350,7750,8140,8510,8940,8320,9600,10460
El Salvador,SLV,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,20965066486.4232,21429362457.1594,21763071762.6298,22295959534.3407,23009116411.9416,24503563518.9676,25699419563.2073,23802356567.4021,27542231906.9279,29899078842.1279
El Salvador,SLV,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,41152360305.4393,43447081739.4438,45817642299.8657,48462157551.1229,51005469953.4391,53438175684.6089,56122864631.1243,52345545484.9054,60637557126.9883,66269604199.1947
El Salvador,SLV,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,17.0194025181256,16.397215655674,16.0169876236441,15.967514115536,16.6769619030881,18.3715366715538,18.3447949008115,17.0996643412296,20.6027657918648,19.9654834047017
El Salvador,SLV,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,5.65534820257836,5.65258610761317,4.97701392549515,5.37318944768425,5.73689999757221,6.12699337415169,5.14076264668843,6.58505006671481,7.36820424790901,..
El Salvador,SLV,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,94,95,95,90,85,81,82,71,86,..
El Salvador,SLV,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,50.7262984426328,48.5515505143743,47.0740977138215,44.3605028722982,45.2748868157855,46.69924310697,46.0861034911466,41.7179166693408,52.4890632788297,55.6206584931632
El Salvador,SLV,Income share held by lowest 20%,SI.DST.FRST.20,5.5,5.8,6.1,5.9,6.4,6.2,6.3,..,5.6,5.6
El Salvador,SLV,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,26.1216427113687,26.0135339989829,25.2889295441979,24.8348278708617,25.1714727339037,25.0755067570813,25.3481437171191,23.7488207017386,24.2215947443979,25.1653804766701
El Salvador,SLV,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,0.579466174463676,1.01377884367031,1.307617777231,0.657746207396585,0.986566456267596,1.71626308707515,0.830125860902726,0.673331506804288,6.25783824060771,7.51786701529254
El Salvador,SLV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.771,71.746,71.814,72.025,72.311,72.555,72.559,71.061,70.748,..
El Salvador,SLV,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,73.9531152800969,70.0025272788996,67.4197380008055,63.0223182341846,65.3824243300123,66.7503175338238,65.127446231819,58.9368345388382,71.3450435363672,74.5581851177886
El Salvador,SLV,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.07998923193894,1.03525487674093,1.05681996600427,1.02350295125175,1.04446940079198,1.13220727885334,1.18000962074512,1.40007240039387,1.22343572258204,1.32039410209497
El Salvador,SLV,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,145.3672715,148.0522346,149.7999219,154.1835626,151.2456887,150.3024373,165.5481968,158.1030557,175.3370318,181.6273204
El Salvador,SLV,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,16.7,16,15.4,14.8,14.3,13.8,13.3,12.8,12.4,..
El Salvador,SLV,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,87.5317284192,89.4707386532,100,104.1110157393,101.3500089493,97.3763701451,99.0107749865,103.8271579003,95.8487479342,..
El Salvador,SLV,Net migration,SM.POP.NETM,-49086,-49130,-51282,-47499,-50616,-54158,-55143,-25214,-27343,..
El Salvador,SLV,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,169139999.389648,98069999.6948242,89699996.9482422,128970001.220703,151619995.117188,253460006.713867,302950012.207031,342100006.103516,212600006.103516,..
El Salvador,SLV,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,3966478547.83584,4160378001.28301,4274620676.02955,4561580070.95314,4996353544.71816,5391738701.98946,5656754219.242,5931312888.60975,7476058041.28767,7692816875.17177
El Salvador,SLV,Population density (people per sq. km of land area),EN.POP.DNST,298.534845559846,299.687548262548,300.727123552124,301.665540540541,302.444691119691,302.912258687259,303.099276061776,303.703233590734,304.73778957529,..
El Salvador,SLV,Population growth (annual %),SP.POP.GROW,0.394479107083525,0.385376455719377,0.346286117647337,0.311563471293443,0.257949946994399,0.154476680476382,0.0617207329334854,0.199062369975812,0.340068122361035,0.351368233858255
El Salvador,SLV,"Population, total",SP.POP.TOTL,6185642,6209526,6231066,6250510,6266654,6276342,6280217,6292731,6314167,6336392
El Salvador,SLV,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,3.6,3.4,2.3,2.6,2.2,1.8,1.4,..,3.6,3.4
El Salvador,SLV,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,26.2,24.6,26.6
El Salvador,SLV,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,..
El Salvador,SLV,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,5,..,..,..,..,..,..,..,..
El Salvador,SLV,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,95.0980377197266,94.1715774536133,92.7768096923828,92.1429214477539,91.6084060668945,89.7590408325195,81.5438690185547,..,..,..
El Salvador,SLV,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,21.1068548167065,20.5922799936442,20.8150431413365,23.6888663993406,25.0974253686368,24.9488391040262,24.1024004190298,23.550265382221,28.1787795692134,..
El Salvador,SLV,"School enrollment, primary (% gross)",SE.PRM.ENRR,107.934982299805,106.597427368164,104.58032989502,102.411903381348,98.2358627319336,96.8237380981445,88.6852722167969,..,..,..
El Salvador,SLV,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.970470011234283,0.977069973945618,..,..,..,..,..,..,..,..
El Salvador,SLV,"School enrollment, secondary (% gross)",SE.SEC.ENRR,73.2414321899414,72.4806365966797,70.6981887817383,69.1290283203125,63.4767074584961,64.2855682373047,..,..,..,..
El Salvador,SLV,Statistical Capacity Score (Overall Average) (scale 0 - 100),IQ.SCI.OVRL,91.1111111111111,91.1111111111111,91.1111333333333,92.2222333333333,92.2222333333333,85.5555666666667,88.8889,82.2222333333333,..,..
El Salvador,SLV,Surface area (sq. km),AG.SRF.TOTL.K2,21040,21040,21040,21040,21040,21040,21040,21040,21040,..
El Salvador,SLV,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,17.0547352184716,16.7087952019765,16.7526849094045,17.3547756189279,17.7537510645061,18.128923536318,18.0814504146774,18.3842169780442,19.4168394947038,..
El Salvador,SLV,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,2.15222717624485,2.15167925790249,2.15167925790249,2.15167836895448,2.12931201789671,2.12931201780961,2.12931201780961
El Salvador,SLV,Time required to start a business (days),IC.REG.DURS,16.5,16.5,16.5,16.5,16.5,16.5,16.5,..,..,..
El Salvador,SLV,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,17.4195673880003,19.264044887175,18.5797789323215,20.064853896716,51.6213408134885,45.4526441707805,67.8587124617114,80.1242044984544,68.450469066159,..
El Salvador,SLV,Urban population growth (annual %),SP.URB.GROW,1.65019566330159,1.60956436279992,1.53844154963332,1.45421990179833,1.34983335924662,1.19846080604153,1.0605646741483,1.15397614072029,1.2535901422302,1.22318955763099
Equatorial Guinea,GNQ,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,167.097,163.445,161.13,158.434,156.047,152.601,148.872,143.936,139.706,..
Equatorial Guinea,GNQ,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.19199068015273,1.29424877164029,1.88839087566802,2.33223920932761,2.31546339686272,2.25797968820385,2.43787857420381,2.91312442239414,2.63047390742318,2.55829796011421
Equatorial Guinea,GNQ,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,0.0761538461538462,0.0761538461538462,0.0761538461538462,0.0761538461538462,0.0761538461538462,0.0761538461538462,0.0761538461538462,0.0761538461538462,..,..
Equatorial Guinea,GNQ,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,..,..,..,..,..,..,..
Equatorial Guinea,GNQ,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.81534092050989,4.59132029991129,4.07892363098592,4.16755127322584,3.70119404919301,3.37429623105391,3.13998883473672,2.72573085162172,..,..
Equatorial Guinea,GNQ,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,..,..,..,..,..,..
Equatorial Guinea,GNQ,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,..,..,..,..,..,..,..,..
Equatorial Guinea,GNQ,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..,..,..,..,..,..
Equatorial Guinea,GNQ,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..,..,..,..,..,..
Equatorial Guinea,GNQ,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,67.6533166625479,65.9632885983728,56.6584738218082,51.4128299447575,58.8631052137026,59.6145347244398,51.1307495482003,43.4867314883318,55.4732496981446,56.3377726270993
Equatorial Guinea,GNQ,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..
Equatorial Guinea,GNQ,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.952,4.863,4.774,4.686,4.599,4.513,4.429,4.346,4.266,..
Equatorial Guinea,GNQ,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,582948701.8906,167875182.5769,233325072.8367,53998812.9036,304827249.4895,396077780.0117,452287112.0704,410016918.3231,459848321.2854,458509902.9987
Equatorial Guinea,GNQ,Forest area (sq. km),AG.LND.FRST.K2,25069.36,24985.78,24902.2,24818.6,24735,24651.4,24567.8,24484.2,24400.6,..
Equatorial Guinea,GNQ,GDP (current US$),NY.GDP.MKTP.CD,21948834290.3521,21765453087.479,13185496881.4052,11240808846.6924,12200913887.6428,13097012124.2261,11364133546.2494,10099157995.5789,12269393392.1579,11813908447.8131
Equatorial Guinea,GNQ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-4.13319850131583,0.415066301596866,-9.11004114881537,-8.81641723219757,-5.66750850486686,-6.23654406734575,-5.48182537893445,-4.2414813213166,-0.945382916517076,3.14579829390267
Equatorial Guinea,GNQ,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,12140,11460,9410,7180,5660,5860,5520,5100,5150,5320
Equatorial Guinea,GNQ,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,20560,19850,15730,13770,14440,13930,12410,11800,12040,12850
Equatorial Guinea,GNQ,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,15099256045.7651,14849041963.042,12677723818.4036,10043892395.2295,8216527055.29139,8803820240.03939,8567921457.1729,8141312456.34189,8418010190.25757,8908370369.07997
Equatorial Guinea,GNQ,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,25581464599.311,25707960045.8039,21190569158.2367,19263632756.1753,20954718048.3485,20920681047.1645,19271673467.2209,18826000919.4679,19682300882.9927,21529228009.9819
Equatorial Guinea,GNQ,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,30.3080451576082,28.7093001746,24.7014529043977,16.6986459903143,14.03171665413,12.5014966275534,10.891703090741,4.56759013637984,4.76492760247834,7.54995223258389
Equatorial Guinea,GNQ,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,..,..,..,..,..,..,..,..,..
Equatorial Guinea,GNQ,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,51,53,50,53,53,53,53,53,53,..
Equatorial Guinea,GNQ,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,39.239968263518,38.4159100730149,42.2195853462674,41.1879007790367,43.5651530381,44.0311468985135,43.7480428771542,45.9406385860181,46.5940499033254,45.9868992433207
Equatorial Guinea,GNQ,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
Equatorial Guinea,GNQ,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,72.4492577432395,70.1909452181904,59.1005872679086,52.3302543282798,56.8622280929059,57.2950816179221,52.0754100364789,45.4313776860657,51.3209543847478,52.5818152703744
Equatorial Guinea,GNQ,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,-1.07267375706822,-1.27384264682834,-20.1927503678985,-6.2854221112699,12.7423831594725,9.51383429692252,-3.16368983363937,-8.83041399867622,18.1621953104459,5.00517571752978
Equatorial Guinea,GNQ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.224,59.595,60.103,60.479,60.821,61.191,61.644,60.708,60.594,..
Equatorial Guinea,GNQ,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,94.7840770256516,86.1273134294824,76.0305060186066,64.2569418136256,65.9130953144833,73.1999016956435,65.9971124897181,44.4492501450632,65.9364301186302,87.185371763285
